ICAO.Code,IATA.Code,Airport.Name,City,Country,Latitude,Longitude
LGRP,RHO,DIAGORAS,RHODOS,GREECE,36.405,28.086
LGRX,GPA,ARAXOS,PATRAS,GREECE,38.151,21.426
LGSA,CHQ,SOUDA,CHANIA,GREECE,35.532,24.149
LGSD,N/A,N/A,SEDES,GREECE,0,0
LGSK,JSI,SKIATHOS,SKIATHOS,GREECE,39.177,23.504
LGSM,SMI,SAMOS,SAMOS,GREECE,37.69,26.912
LGSO,N/A,SYROS,SYROS,GREECE,37.423,24.951
LGSP,N/A,SPARTI,SPARTI,GREECE,36.973,22.526
LGSR,JTR,SANTORINI,SANTORINI,GREECE,36.4,25.479
LGST,JSH,SITIA,SITIA,GREECE,35.214,26.098
LGSV,N/A,STEFANOVIKION,STEFANOVIKION,GREECE,39.48,22.767
LGSY,SKU,SKYROS,SKIROS,GREECE,38.968,24.487
LGTG,N/A,TANAGRA,TANAGRA,GREECE,38.34,23.565
LGTL,N/A,KASTELI,KASTELI,GREECE,35.187,25.327
LGTP,N/A,TRIPOLIS,TRIPOLIS,GREECE,37.531,22.405
LGTS,SKG,MAKEDONIA,THESSALONIKI,GREECE,40.52,22.971
LGTT,N/A,TATOI,DEKELIA,GREECE,38.109,23.784
LGVO,VOL,N/A,VOLOS,GREECE,0,0
LGZA,ZTH,ZAKINTHOS DIONYSIOS SOLOMOS,ZAKYNTHOS,GREECE,37.75,20.882
LHAA,N/A,N/A,BUDAPEST CAA,HUNGARY,0,0
LHBC,N/A,N/A,BEKESCSABA,HUNGARY,0,0
LHBM,N/A,N/A,BUDAPEST,HUNGARY,0,0
LHBP,BUD,FERIHEGY,BUDAPEST,HUNGARY,47.437,19.256
LHBS,N/A,N/A,BUDAORS,HUNGARY,0,0
LHCC,N/A,N/A,BUDAPEST ACC,HUNGARY,0,0
LHDC,DEB,DEBRECEN,DEBRECEN,HUNGARY,47.489,21.615
LHDK,N/A,N/A,DUNAKESZI,HUNGARY,0,0
LHDV,N/A,N/A,DUNAUJVAROS,HUNGARY,0,0
LHEM,N/A,N/A,ESZTERGOM,HUNGARY,0,0
LHFH,N/A,N/A,FARKASHEGY,HUNGARY,0,0
LHGD,N/A,GODOLLO,GODOLLO,HUNGARY,47.571,19.339
LHGY,N/A,N/A,GYONGYOS,HUNGARY,0,0
LHHH,N/A,N/A,HARMASHATARHEGY,HUNGARY,0,0
LHKC,N/A,N/A,KECEL,HUNGARY,0,0
LHKE,N/A,KECSKEMET,KECSKEMET,HUNGARY,46.917,19.749
LHKH,N/A,N/A,KISUNFELEGYHAZA,HUNGARY,0,0
LHKV,N/A,KAPOSVAR,KAPOSVAR,HUNGARY,46.389,17.731
LHMC,N/A,N/A,MISKOLIC,HUNGARY,0,0
LHNY,N/A,NYIREGYHAZA,NYIRREGYHAZA,HUNGARY,47.984,21.692
LHOY,N/A,OCSENY,OCSENY,HUNGARY,46.304,18.769
LHPA,N/A,PAPA,PAPA,HUNGARY,47.364,17.501
LHPP,N/A,N/A,PECS-POGANY,HUNGARY,0,0
LHPR,N/A,N/A,PER,HUNGARY,0,0
LHSA,N/A,SZENTKIRALYSZABADJA,AZENTKILYSZABADJA,HUNGARY,47.078,17.968
LHSK,N/A,KILITI,SIOFOK,HUNGARY,46.858,18.096
LHSM,N/A,BALATON,SARMELLEK,HUNGARY,46.686,17.159
LHSN,N/A,SZOLNOK,SZOLNOK,HUNGARY,47.123,20.235
LHSS,N/A,N/A,SZOLNOK,HUNGARY,0,0
LHSY,N/A,N/A,SZOMBATHELY,HUNGARY,0,0
LHSZ,N/A,N/A,SZENTES,HUNGARY,0,0
LHTA,N/A,TASZAR,TASZAR,HUNGARY,46.393,17.917
LHTL,N/A,TOKOL,TOKOL,HUNGARY,47.345,18.981
LHUD,N/A,N/A,SZEGED,HUNGARY,0,0
LIBA,N/A,AMENDOLA,AMENDOLA,ITALY,41.539,15.713
LIBB,BDS,N/A,BRINDISI,ITALY,0,0
LIBC,CRV,CROTONE,CROTONE,ITALY,38.997,17.08
LIBD,BRI,PALESE MACCHIE,BARI,ITALY,41.138,16.761
LIBE,N/A,N/A,MONTE SAN ANGELO,ITALY,0,0
LIBF,FOG,GINO LISA,FOGGIA,ITALY,41.433,15.535
LIBG,TAR,GROTTAGLIE,GROTTAGLIE,ITALY,40.516,17.402
LIBH,N/A,N/A,MARINA DI GINOSA,ITALY,0,0
LIBI,N/A,N/A,VIESTE,ITALY,0,0
LIBJ,N/A,N/A,VIBO VALENTIA,ITALY,0,0
LIBK,N/A,N/A,CARAFFA DI CATANZARO,ITALY,0,0
LIBL,N/A,N/A,PALASCIA,ITALY,0,0
LIBM,N/A,N/A,GROTTAMMARE,ITALY,0,0
LIBN,LCC,LECCE,LECCE,ITALY,40.239,18.133
LIBO,N/A,N/A,ORTANOVA,ITALY,0,0
LIBP,PSR,PESCARA,PESCARA,ITALY,42.431,14.181
LIBQ,N/A,N/A,MONTE SCURO,ITALY,0,0
LIBR,BDS,CASALE,BRINDISI,ITALY,40.657,17.947
LIBS,N/A,N/A,CAMPOBASSO,ITALY,0,0
LIBT,N/A,N/A,TERMOLI,ITALY,0,0
LIBU,N/A,N/A,LATRONICO,ITALY,0,0
LIBV,N/A,GIOIA DEL COLLE,GIOIA DEL COLLE,ITALY,40.768,16.933
LIBW,N/A,N/A,BONIFATI,ITALY,0,0
LIBX,N/A,N/A,MARTINA FRANCA,ITALY,0,0
LIBY,N/A,N/A,SANTA MARIA DI LEUCA,ITALY,0,0
LIBZ,N/A,N/A,POTENZA,ITALY,0,0
LICA,SUF,LAMEZIA TERME,LAMEZIA,ITALY,38.906,16.242
LICB,N/A,N/A,COMISO,ITALY,0,0
LICC,CTA,CATANIA FONTANAROSSA,CATANIA,ITALY,37.467,15.066
LICD,LMP,LAMPEDUSA,LAMPEDUSA,ITALY,35.498,12.618
LICE,N/A,N/A,ENNA,ITALY,0,0
LICF,N/A,N/A,MESSINA,ITALY,0,0
LICG,PNL,PANTELLERIA,PANTELLERIA,ITALY,36.816,11.969
LICH,N/A,N/A,CAPO SPARTIVENTO,ITALY,0,0
LICI,N/A,N/A,FINALE,ITALY,0,0
LICJ,PMO,PALERMO,PALERMO,ITALY,38.176,13.091
LICL,N/A,N/A,GELA,ITALY,0,0
LICM,N/A,N/A,CALOPEZZATI,ITALY,0,0
LICO,N/A,N/A,COZZO SPADARO,ITALY,0,0
LICP,PMO,BOCCADIFALCO,PALERMO,ITALY,38.111,13.313
LICR,REG,REGGIO CALABRIA,REGGIO CALABRIA,ITALY,38.071,15.651
LICS,N/A,N/A,SCIACCA,ITALY,0,0
LICT,TPS,TRAPANI BIRGI,TRAPANI,ITALY,37.913,12.488
LICU,N/A,N/A,USTICA,ITALY,0,0
LICX,N/A,N/A,PRIZZI,ITALY,0,0
LICZ,NSY,SIGONELLA,SIGONELLA,ITALY,37.401,14.922
LIEA,AHO,ALGHERO,ALGHERO,ITALY,40.632,8.291
LIEB,N/A,N/A,CAPO BELLAVISTA,ITALY,0,0
LIEC,N/A,N/A,CAPO CARBONARA,ITALY,0,0
LIED,DCI,DECIMOMANNU,DECIMOMANNU,ITALY,39.354,8.972
LIEE,CAG,ELMAS,CAGLIARI,ITALY,39.251,9.054
LIEF,N/A,N/A,CAPO FRASCA,ITALY,0,0
LIEG,N/A,N/A,GUARDIAVECCIA,ITALY,0,0
LIEH,N/A,N/A,CAPO CACCIA,ITALY,0,0
LIEL,N/A,N/A,CAPO SAN LORENZO,ITALY,0,0
LIEM,N/A,N/A,MACOMER,ITALY,0,0
LIEN,N/A,N/A,FONNI,ITALY,0,0
LIEO,OLB,OLBIA COSTA SMERALDA,OLBIA,ITALY,40.899,9.518
LIEP,N/A,N/A,PERDRASDEFOGU,ITALY,0,0
LIET,TTB,TORTOLI,TORTOLI,ITALY,39.919,9.683
LIIA,N/A,N/A,ITALY NOF,ITALY,0,0
LIIB,N/A,ITALIAN MET OFFICE,ROME,ITALY,40.417,12.333
LIII,N/A,N/A,ROME,ITALY,0,0
LIIM,N/A,N/A,ROME,ITALY,0,0
LIJJ,N/A,N/A,ROME CAA,ITALY,0,0
LIMA,N/A,AERITALIA,TURIN,ITALY,45.086,7.603
LIMB,N/A,BRESSO,MILANO,ITALY,45.54,9.202
LIMC,MXP,MALPENSA,MILANO,ITALY,45.631,8.728
LIMD,N/A,N/A,GRIGNA SETTENTRIONALE,ITALY,0,0
LIME,BGY,BERGAMO ORIO AL SERIO,BERGAMO,ITALY,45.674,9.704
LIMF,TRN,TORINO,TORINO,ITALY,45.201,7.649
LIMG,ALL,ALBENGA,ALBENGA,ITALY,44.051,8.127
LIMH,N/A,N/A,PIAN ROSA,ITALY,0,0
LIMI,N/A,N/A,COLLE DEL GIGANTE,ITALY,0,0
LIMJ,GOA,GENOVA SESTRI,GENOA,ITALY,44.412,8.842
LIMK,N/A,N/A,TORINO,ITALY,0,0
LIML,LIN,LINATE,MILAN,ITALY,45.445,9.277
LIMM,N/A,N/A,MILAN,ITALY,0,0
LIMN,N/A,CAMERI,CAMERI,ITALY,45.529,8.669
LIMO,N/A,N/A,MONTE BISBINO,ITALY,0,0
LIMP,PMF,PARMA,PARMA,ITALY,44.824,10.296
LIMQ,N/A,N/A,GOVONE,ITALY,0,0
LIMR,N/A,N/A,NOVI LIGURE,ITALY,0,0
LIMS,QPZ,PIACENZA,PIACENZA,ITALY,44.913,9.723
LIMT,N/A,N/A,PASSO DELLA CISA,ITALY,0,0
LIMU,N/A,N/A,CAPO MELE,ITALY,0,0
LIMV,N/A,N/A,PASSO DEI GIOVI,ITALY,0,0
LIMW,N/A,AOSTA,AOSTA,ITALY,45.738,7.368
LIMY,N/A,N/A,MONTE MALANOTTE,ITALY,0,0
LIMZ,CUF,LEVALDIGI,LEVALDIGI,ITALY,44.546,7.622
LIOW,N/A,N/A,SARZANA,ITALY,0,0
LIPA,AVB,AVIANO AB,AVIANO,ITALY,46.032,12.596
LIPB,BZO,BOLZANO,BOLZANO,ITALY,46.461,11.326
LIPC,N/A,CERVIA,CERVIA,ITALY,44.224,12.306
LIPD,N/A,N/A,UDINE,ITALY,0,0
LIPE,BLQ,BOLOGNA,BOLOGNA,ITALY,44.534,11.29
LIPF,N/A,N/A,FERRARA,ITALY,0,0
LIPG,N/A,N/A,GORIZIA,ITALY,0,0
LIPH,TSF,TREVISO,TREVISO,ITALY,45.649,12.195
LIPI,N/A,RIVOLTO,RIVOLTO,ITALY,45.981,13.054
LIPJ,N/A,N/A,BASSANO DEL GRAPPA,ITALY,0,0
LIPK,FRL,FORLI,FORLI,ITALY,44.195,12.07
LIPL,N/A,GHEDI,GHEDI,ITALY,45.432,10.268
LIPM,N/A,N/A,MODENA,ITALY,0,0
LIPN,N/A,VERONA BOSCOMANTICO,VERONA,ITALY,45.472,10.928
LIPO,VBS,MONTICHIARI,MONTICHIARI,ITALY,45.429,10.331
LIPP,N/A,N/A,PADOVA ACC,ITALY,0,0
LIPQ,TRS,RONCHI DEI LEGIONARI,RONCHI DE LEGIONARI,ITALY,45.828,13.466
LIPR,RMI,RIMINI,RIMINI,ITALY,44.02,12.612
LIPS,N/A,ISTRANA,TREVISO,ITALY,45.684,12.086
LIPT,VIC,VICENZA,VICENZA,ITALY,45.574,11.531
LIPU,QPA,PADOVA,PADOVA,ITALY,45.396,11.848
LIPV,N/A,N/A,VENICE,ITALY,0,0
LIPW,N/A,N/A,MONTEVENDA,ITALY,0,0
LIPX,VRN,VILLAFRANCA,VILLAFRANCA,ITALY,45.396,10.888
LIPZ,VCE,VENEZIA TESSERA,VENICE,ITALY,45.505,12.352
LIQB,N/A,N/A,AREZZO,ITALY,0,0
LIQC,N/A,N/A,CAPRI,ITALY,0,0
LIQD,N/A,N/A,PASSO DELLA PORRETTA,ITALY,0,0
LIQI,N/A,N/A,GRAN SASSO,ITALY,0,0
LIQJ,N/A,N/A,CIVITAVECCHIA,ITALY,0,0
LIQK,N/A,N/A,CAPO PALINURO,ITALY,0,0
LIQL,N/A,N/A,LUCCA,ITALY,0,0
LIQM,N/A,N/A,RIFREDO MUGELLO,ITALY,0,0
LIQN,N/A,N/A,RIETI,ITALY,0,0
LIQO,N/A,N/A,MONTE ARGENTARIO,ITALY,0,0
LIQP,N/A,N/A,PALMARIA,ITALY,0,0
LIQR,N/A,N/A,RADICOFANI,ITALY,0,0
LIQS,SAY,AMPUGNANO,SIENA,ITALY,43.257,11.254
LIQT,N/A,N/A,CIRCEO,ITALY,0,0
LIQV,N/A,N/A,VOLTERRA,ITALY,0,0
LIQZ,N/A,N/A,PONZA,ITALY,0,0
LIRA,CIA,CIAMPINO,ROME,ITALY,41.799,12.595
LIRB,N/A,N/A,VIGNA DI VALLE,ITALY,0,0
LIRC,N/A,N/A,CENTROCELLE,ITALY,0,0
LIRE,N/A,PRATICA DI MARE,PRATICA DI MARE,ITALY,41.654,12.444
LIRF,FCO,FIUMICINO,ROME,ITALY,41.813,12.253
LIRG,N/A,GUIDONIA,GUIDONIA,ITALY,41.99,12.741
LIRH,N/A,N/A,FROSINONE,ITALY,0,0
LIRI,N/A,PONTECAGNANO,SALERNO,ITALY,40.62,14.911
LIRJ,EBA,MARINA DI CAMPO,MARINA DI CAMPO,ITALY,42.76,10.239
LIRK,N/A,N/A,MONTE TERMINILLO,ITALY,0,0
LIRL,QLT,LATINA,LATINA,ITALY,41.542,12.909
LIRM,N/A,GRAZZANISE,GRAZZANISE,ITALY,41.061,14.082
LIRN,NAP,CAPODICHINO,NAPLES,ITALY,40.886,14.291
LIRP,PSA,PISA,PISA,ITALY,43.684,10.393
LIRQ,FLR,PERETOLA,FIRENZE,ITALY,43.81,11.205
LIRS,GRS,GROSSETO,GROSSETO,ITALY,42.761,11.072
LIRT,N/A,N/A,TREVICO,ITALY,0,0
LIRU,N/A,URBE,ROME,ITALY,41.952,12.499
LIRV,N/A,VITERBO,VITERBO,ITALY,42.43,12.064
LIRZ,PEG,PERUGIA,PERUGIA,ITALY,43.096,12.513
LIVB,N/A,N/A,PASSO DEL BRENNERO,ITALY,0,0
LIVC,N/A,N/A,MONTE CIMONE,ITALY,0,0
LIVD,N/A,N/A,DOBBIACO,ITALY,0,0
LIVE,N/A,N/A,PASSO RESIA,ITALY,0,0
LIVF,N/A,N/A,FRONTONE,ITALY,0,0
LIVG,N/A,N/A,MONTE GRAPPA,ITALY,0,0
LIVM,N/A,N/A,MARINO DI RAVENNA,ITALY,0,0
LIVO,N/A,N/A,TARVISIO,ITALY,0,0
LIVP,N/A,N/A,PAGANELLA,ITALY,0,0
LIVR,N/A,N/A,PASSO ROLLE,ITALY,0,0
LIVT,TRS,N/A,TRIEST,ITALY,0,0
LIVV,N/A,N/A,MONTE VENDA,ITALY,0,0
LIYW,N/A,N/A,AVIANO,ITALY,0,0
LJAJ,N/A,N/A,AJDODOVSCINA,SLOVENIA,0,0
LJBL,N/A,N/A,LESCE,SLOVENIA,0,0
LJBO,N/A,N/A,BOVEC,SLOVENIA,0,0
LJCE,N/A,CERKLJE,CERKLJE,SLOVENIA,45.9,15.53
LJCL,N/A,N/A,CELJE,SLOVENIA,0,0
LJLA,N/A,N/A,LJUBLIANA FIR,SLOVENIA,0,0
LJLJ,LJU,LJUBLJANA,LJUBLIANA,SLOVENIA,46.224,14.457
LJMB,MBX,MARIBOR,MARIBOR,SLOVENIA,46.48,15.686
LJMS,N/A,N/A,MURSKA,SLOVENIA,0,0
LJNM,N/A,N/A,NOVO MESTRO,SLOVENIA,0,0
LJPO,N/A,N/A,POSTOIJNA,SLOVENIA,0,0
LJPT,N/A,N/A,PTUJ,SLOVENIA,0,0
LJPZ,POW,PORTOROZ,PORTOROZ,SLOVENIA,45.473,13.615
LJSG,N/A,SLOVENJ GRADEC,SLOVENJ GRADEC,SLOVENIA,46.472,15.117
LJVE,N/A,N/A,VELENJE,SLOVENIA,0,0
LKAA,N/A,N/A,PRAHA FIR,CZECH REPUBLIC,0,0
LKBA,N/A,N/A,BRECLAV,CZECH REPUBLIC,0,0
LKBC,N/A,N/A,BECHYNE,CZECH REPUBLIC,0,0
LKBE,N/A,N/A,BENESOV,CZECH REPUBLIC,0,0
LKBL,N/A,N/A,BLATNA,CZECH REPUBLIC,0,0
LKBR,N/A,N/A,BROUMOV,CZECH REPUBLIC,0,0
LKBU,N/A,N/A,BEROUN,CZECH REPUBLIC,0,0
LKCB,N/A,N/A,CHEB,CZECH REPUBLIC,0,0
LKCE,N/A,N/A,CESKA LIPA,CZECH REPUBLIC,0,0
LKCH,N/A,N/A,CHOMUTOV,CZECH REPUBLIC,0,0
LKCL,N/A,N/A,BRNO,CZECH REPUBLIC,0,0
LKCM,N/A,N/A,BRNO,CZECH REPUBLIC,0,0
LKCO,N/A,N/A,CHOCEN,CZECH REPUBLIC,0,0
LKCR,N/A,N/A,CHRUDIM,CZECH REPUBLIC,0,0
LKCS,N/A,CESKE BUDEJOVICE,CESKE BUDEJOVICE,CZECH REPUBLIC,48.946,14.427
LKCT,N/A,CHOTEBOR,CHOTEBOR,CZECH REPUBLIC,49.684,15.676
LKCV,N/A,CASLAV,CASLAV,CZECH REPUBLIC,49.939,15.382
LKDK,N/A,N/A,DVUR KRALOVE,CZECH REPUBLIC,0,0
LKFR,N/A,N/A,FRYDLANT,CZECH REPUBLIC,0,0
LKHB,N/A,N/A,HAVLICKUV BROD,CZECH REPUBLIC,0,0
LKHC,N/A,N/A,HORICE,CZECH REPUBLIC,0,0
LKHD,N/A,N/A,HODKOVICE,CZECH REPUBLIC,0,0
LKHK,N/A,HRADEC KRALOVE,HRADEC KRALOVE,CZECH REPUBLIC,50.253,15.845
LKHN,N/A,N/A,HRANICE,CZECH REPUBLIC,0,0
LKHO,N/A,N/A,HOLESOV,CZECH REPUBLIC,0,0
LKHR,N/A,N/A,HRADCANY,CZECH REPUBLIC,0,0
LKHS,N/A,N/A,CESKE BUDEJOVICE,CZECH REPUBLIC,0,0
LKHV,N/A,N/A,HOROVICE,CZECH REPUBLIC,0,0
LKJA,N/A,N/A,JAROMER,CZECH REPUBLIC,0,0
LKJC,N/A,N/A,JICIN,CZECH REPUBLIC,0,0
LKJH,N/A,N/A,JINDRICHUV HRADEC,CZECH REPUBLIC,0,0
LKJI,N/A,N/A,JIHLAVA,CZECH REPUBLIC,0,0
LKKA,N/A,N/A,KRIZANOV,CZECH REPUBLIC,0,0
LKKB,N/A,KBELY,PRAHA,CZECH REPUBLIC,50.121,14.544
LKKL,N/A,N/A,KLADNO,CZECH REPUBLIC,0,0
LKKM,N/A,N/A,KROMERIZ,CZECH REPUBLIC,0,0
LKKO,N/A,N/A,KOLIN,CZECH REPUBLIC,0,0
LKKR,N/A,N/A,KRNOV,CZECH REPUBLIC,0,0
LKKT,N/A,N/A,KLATOVY,CZECH REPUBLIC,0,0
LKKU,N/A,KUNOVICE,KUNOVICE,CZECH REPUBLIC,49.029,17.44
LKKV,KLV,KARLOVY VARY,KARLOVY VARY,CZECH REPUBLIC,50.203,12.915
LKKY,N/A,N/A,KYJOV,CZECH REPUBLIC,0,0
LKLB,N/A,N/A,LIBEREC,CZECH REPUBLIC,0,0
LKLN,N/A,LINE,LINE,CZECH REPUBLIC,49.675,13.274
LKLT,N/A,N/A,PRAHA,CZECH REPUBLIC,0,0
LKMB,N/A,N/A,MLADA BOLESLAV,CZECH REPUBLIC,0,0
LKMH,N/A,MNICHOVO HRADISTE,MNICHOVO HRADISTE,CZECH REPUBLIC,50.54,15.006
LKMI,N/A,N/A,JESENIK,CZECH REPUBLIC,0,0
LKMK,N/A,N/A,MORAVSKA TREBOVA,CZECH REPUBLIC,0,0
LKML,N/A,N/A,MLADA,CZECH REPUBLIC,0,0
LKMO,N/A,N/A,MOST,CZECH REPUBLIC,0,0
LKMR,N/A,N/A,MARIANSKE LAZNE,CZECH REPUBLIC,0,0
LKMT,OSR,MOSNOV,OSTRAVA,CZECH REPUBLIC,49.696,18.111
LKNA,N/A,NAMEST,NAMEST,CZECH REPUBLIC,49.166,16.125
LKNM,N/A,N/A,NOVE MESTO,CZECH REPUBLIC,0,0
LKOL,N/A,N/A,OLOMOUC,CZECH REPUBLIC,0,0
LKOT,N/A,N/A,OTROKOVICE,CZECH REPUBLIC,0,0
LKPA,N/A,N/A,POLICKA,CZECH REPUBLIC,0,0
LKPB,N/A,N/A,PLZEN,CZECH REPUBLIC,0,0
LKPD,PED,PARDUBICE,PARDUBICE,CZECH REPUBLIC,50.013,15.739
LKPI,N/A,N/A,PRIBYSLAV,CZECH REPUBLIC,0,0
LKPJ,N/A,N/A,PROSTEJOV,CZECH REPUBLIC,0,0
LKPK,N/A,N/A,PISEK,CZECH REPUBLIC,0,0
LKPL,N/A,N/A,PLZEN,CZECH REPUBLIC,0,0
LKPM,N/A,PRIBRAM,PRIBRAM,CZECH REPUBLIC,49.719,14.097
LKPN,N/A,N/A,PODHORANY,CZECH REPUBLIC,0,0
LKPO,PRV,PREROV,PREROV,CZECH REPUBLIC,49.426,17.405
LKPR,PRG,RUZYNE,PRAGUE,CZECH REPUBLIC,50.101,14.26
LKPS,N/A,N/A,PLASY,CZECH REPUBLIC,0,0
LKPV,N/A,N/A,PACOV,CZECH REPUBLIC,0,0
LKPY,N/A,N/A,PANENSKY TYNEC,CZECH REPUBLIC,0,0
LKRA,N/A,N/A,LOUNY,CZECH REPUBLIC,0,0
LKRK,N/A,N/A,RAKOVNIK,CZECH REPUBLIC,0,0
LKRO,N/A,N/A,ROUDNICE,CZECH REPUBLIC,0,0
LKSA,N/A,N/A,STANKOV,CZECH REPUBLIC,0,0
LKSK,N/A,N/A,SKUTEC,CZECH REPUBLIC,0,0
LKSN,N/A,N/A,SLANY,CZECH REPUBLIC,0,0
LKSO,N/A,SOBESLAV,SOBESLAV,CZECH REPUBLIC,49.245,14.714
LKSR,N/A,N/A,PRACHATICE,CZECH REPUBLIC,0,0
LKST,N/A,N/A,STRAKONICE,CZECH REPUBLIC,0,0
LKSU,N/A,N/A,SUMPERK,CZECH REPUBLIC,0,0
LKSZ,N/A,N/A,KRALUPY,CZECH REPUBLIC,0,0
LKTA,N/A,N/A,TABOR,CZECH REPUBLIC,0,0
LKTB,BRQ,TURANY,TURANY,CZECH REPUBLIC,49.151,16.694
LKTC,N/A,N/A,PRAHA,CZECH REPUBLIC,0,0
LKTO,N/A,N/A,TOUZIM,CZECH REPUBLIC,0,0
LKTV,N/A,N/A,TABOR,CZECH REPUBLIC,0,0
LKUO,N/A,N/A,USTI NAD ORLICI,CZECH REPUBLIC,0,0
LKVL,N/A,N/A,VLASIM,CZECH REPUBLIC,0,0
LKVM,N/A,N/A,VYSOKE MYTO,CZECH REPUBLIC,0,0
LKVO,N/A,VODOCHODY,VODOCHODY,CZECH REPUBLIC,50.216,14.396
LKVP,N/A,N/A,VELKE PORICI,CZECH REPUBLIC,0,0
LKVR,N/A,N/A,VRCHLABI,CZECH REPUBLIC,0,0
LKVY,N/A,N/A,VYSKOV,CZECH REPUBLIC,0,0
LKZA,N/A,N/A,OSTRAVA,CZECH REPUBLIC,0,0
LKZB,N/A,N/A,ZBRASLAVICE,CZECH REPUBLIC,0,0
LKZC,N/A,N/A,ZATEC,CZECH REPUBLIC,0,0
LKZM,N/A,N/A,ZAMBERK,CZECH REPUBLIC,0,0
LLAA,N/A,N/A,AIRPORTS AUTHORITY,ISRAEL,0,0
LLAZ,N/A,N/A,KATIF,ISRAEL,0,0
LLBD,N/A,N/A,ISRAEL MET SERVICE,ISRAEL,0,0
LLBG,TLV,BEN GURION,TEL-AVIV,ISRAEL,32.009,34.877
LLBS,BEV,TEYMAN,BEER-SHEBA,ISRAEL,31.287,34.723
LLEK,N/A,TEL NOV,TEL-NOF,ISRAEL,31.839,34.822
LLES,N/A,EYN SHEMER,EYN-SHEMER,ISRAEL,32.441,35.006
LLET,ETH,EILAT,ELAT,ISRAEL,29.561,34.96
LLEY,N/A,EN YAHAV,EYN-YAHAV,ISRAEL,30.623,35.202
LLFK,N/A,N/A,FIQ,ISRAEL,0,0
LLHA,HFA,HAIFA,HAIFA,ISRAEL,32.811,35.044
LLHS,N/A,HATZOR,HAZTOR,ISRAEL,31.762,34.727
LLHZ,N/A,N/A,HERZILA,ISRAEL,0,0
LLIB,RPN,MAHANAIM I BEN YAAKOV,ROSH PINA,ISRAEL,32.981,35.572
LLJM,N/A,N/A,MINISTRY OF TRANSPORT,ISRAEL,0,0
LLJR,JRS,JERUSALEM/ATAROT,JERUSALEM,ISRAEL,31.867,35.217
LLKS,N/A,N/A,KIRYAT-SHMONA,ISRAEL,0,0
LLLL,N/A,ARAD,TEL-AVIV FIR/CTA/UTA,ISRAEL,31.229,35.191
LLMG,N/A,MEGIDDO,MEGIDO AIRSTRIP,ISRAEL,32.599,35.228
LLMR,N/A,N/A,MITZPE-RAMON,ISRAEL,0,0
LLMZ,MTZ,BAR YEHUDA,METZADA,ISRAEL,31.328,35.388
LLNV,N/A,NEVATIM AB,NEVATIM,ISRAEL,31.208,35.012
LLOV,VDA,OVDA,OVDA,ISRAEL,29.94,34.936
LLRD,N/A,RAMAT DAVID,RAMAT DAVID,ISRAEL,32.66,35.182
LLRM,N/A,RAMON,RAMON,ISRAEL,30.776,34.667
LLSC,N/A,N/A,ISRAEL SOUTH ACC,ISRAEL,0,0
LLSD,SDV,SDE DOV,TEL-AVIV,ISRAEL,32.114,34.782
LLTA,N/A,N/A,TEL-AVIV ACC,ISRAEL,0,0
LMML,MLA,LUQA,MALTA,MALTA,35.857,14.478
LMMM,N/A,MALTA ACC,MALTA ACC,MALTA,35.917,14.417
LNMC,MCM,N/A,MONACO,MONACO,0,0
LOAA,N/A,N/A,OTTENSCHLAG,AUSTRIA,0,0
LOAB,N/A,N/A,DOBERSBERG,AUSTRIA,0,0
LOAD,N/A,N/A,VOELTENDORF,AUSTRIA,0,0
LOAE,N/A,N/A,EISENSTADT (LKH),AUSTRIA,0,0
LOAG,N/A,N/A,KREMS,AUSTRIA,0,0
LOAH,N/A,N/A,HOLLABRUNN,AUSTRIA,0,0
LOAI,N/A,N/A,WIENER NEUDORF/ISOVOLT,AUSTRIA,0,0
LOAK,N/A,N/A,KREMS (AKH),AUSTRIA,0,0
LOAL,N/A,N/A,LEOPOLDSDORF/MARCHFELD,AUSTRIA,0,0
LOAM,N/A,N/A,WIEN MEIDLING,AUSTRIA,0,0
LOAN,N/A,WIENER NEUSTADT EAST,WIENER NEUSTADT OST,AUSTRIA,47.843,16.26
LOAP,N/A,N/A,ST. POELTEN (KH),AUSTRIA,0,0
LOAS,N/A,N/A,SPITZERBERG,AUSTRIA,0,0
LOAU,N/A,N/A,STOCKERAU,AUSTRIA,0,0
LOAV,N/A,N/A,VOESLAU,AUSTRIA,0,0
LOGF,N/A,N/A,FUERSTENFELD,AUSTRIA,0,0
LOGG,N/A,N/A,GUESSING/PUNITZ,AUSTRIA,0,0
LOGH,N/A,N/A,GRAZ (LKH),AUSTRIA,0,0
LOGI,N/A,N/A,TRIEBEN,AUSTRIA,0,0
LOGK,N/A,N/A,KAPFENBERG,AUSTRIA,0,0
LOGL,N/A,N/A,LANZEN-TURNAU,AUSTRIA,0,0
LOGM,N/A,N/A,MARIAZELL,AUSTRIA,0,0
LOGO,N/A,N/A,NIEDEROEBLARN,AUSTRIA,0,0
LOGP,N/A,N/A,PINKAFELD,AUSTRIA,0,0
LOGR,N/A,N/A,OBERWART,AUSTRIA,0,0
LOGT,N/A,N/A,LEOBEN,AUSTRIA,0,0
LOGU,N/A,N/A,GRAZ (UKH),AUSTRIA,0,0
LOGW,N/A,N/A,WEIZ-UNTERFLADNITZ,AUSTRIA,0,0
LOIH,N/A,N/A,HOHENEMS,AUSTRIA,0,0
